Text,Class
'ugh you havent said hi in forever my dads in the hospital and id like some paris support nothot :(','Neg'
'parks and rec is on tonight yes missingit','Neg'
'part of me want you and part of me dont part of me miss you and part me dont','Neg'
'pary for boston','Neg'
'amiss you too dear my two other daughter is missing ; u ;','Neg'
'pathetic','Neg'
'ah ok balrothery is lovely this was my last walk with jack cos he goes home in the morning','Neg'
'oh damn im not important life','Neg'
'not allowed to joke about this rip to the baby lamb that died at the youwakim household today','Neg'
'pat summerall was the voice of the nfl for me rest in peace good sir','Neg'
'patt','Neg'
'the worst is all the fake accounts pretending to be celebrities why are they that desperate for attention','Neg'
'pat toomey just wrecked his own career for nothing marco rubio next on the self destruct list','Neg'
'no comments','Neg'
'still going on about tariffs and how to save money on energy','Neg'
'why does it attract twats is it because they are attention seekers','Neg'
'not cool when its not yours','Neg'
'wow you little piece of shit','Neg'
'lets search a sun dance online the only safe place from the snow','Neg'
'days and i will be there ner ner that cd hasnt come out my cd player ive actually had it on everyday','Neg'
'ofc i miss you alone but we havent made cookies in a long time :( howdareyouunfriendme','Neg'
'people are being hateful tonight idol','Neg'
'people are dealing with violence and devastation everywhere its very prayfortheworld','Neg'
'people are quick to judge but never got a chance to kno the person','Neg'
'people are so happy when its fridays no more school but for me i have music county on saturday then a language class on sunday','Neg'
'people at my school go out with anybody just so they can hold hands & kiss in the hallways','Neg'
'people be full of so much shit they dnt even know it','Neg'
'people can be so disappointing sometimes letdown','Neg'
'people clearly know nun about wat the word communication means now days','Neg'
'people do dha most for attention why make it ndd hve ppl believing it killn did poor child off','Neg'
'people dont believe me that ive never smoked weed','Neg'
'people dont even know whats going on','Neg'
'people dont like sharing their favorite porn at t3summit','Neg'
'people dont listen to real music anymore','Neg'
'people dont realise what they had until its gone truestory fact','Neg'
'people gona turn up to their choice college next year to be told btec is not equivalent to a levels notfair losing','Neg'
'people hate me fuckyou unhappy','Neg'
'people have no morals and values these days alot is wrong about ur ass','Neg'
'people in the gym with arms bigger then their legs smh wat a pussy and i still bench more then u lol do some squats and calfs','Neg'
'people judge too quick before they even get to know someone or something','Neg'
'people keep saying that when these tragedies happen no one would have ever thought it could happen to them thats all i think about','Neg'
'people leaving this world left and right','Neg'
'people lie white lies black lies red lies whatever it should just be expected these days no one can go their life w o it but true','Neg'
'people need to grow up instead of spreading pathetic rumours itll just come back at you karma getalife childish','Neg'
'people need to just hold off on fighting until im around so i can cheer em on & not miss all the action neverseenafight','Neg'
'people need to think about their own actions before they start running their mouths off about others pathetic lookatyourself','Neg'
'people never seem to amaze me selfish alittleletdown okalot','Neg'
'people no i do not know how to get people listen to good music','Neg'
'people only call when they need something','Neg'
'people please dont unfollow me','Neg'
'people shouldnt give us wings to fly','Neg'
'people starving for fame','Neg'
'people stop unfollow kay :((','Neg'
'people that always do great things who make one poor decision are always remembered for that one poor decision &not all the good ones','Neg'
'people that dedicate their life to stalking justin bieber one direction and any rinsed celebrity have fun spending your life single','Neg'
'people that pertend to be other girls get a life uglypeopleproblems','Neg'
'people that sneak diss','Neg'
'people using social network and dont know how to use it','Neg'
'people wait all week for friday','Neg'
'people wanna be everything else except them selves ashame','Neg'
'people wanna be everything except there selves ashame','Neg'
'people want to become something great regardless if that process turns them into a monster or someone else fakeittomakeit','Neg'
'people who are in a relationship and can see each other everyday are so lucky calls and texting is just not the same as seeing someone','Neg'
'people who are not happy with themselves will be quick to judge those who are doing good and living right weliveinaworldfullofhate','Neg'
'people who claim to be christian but treat people terribly and only care about themselves give other christians a bad rep','Neg'
'people who get to put a small drop of honey in their protein shake when they have a sweet tooth me','Neg'
'people who like their own pictures && their own status haha how sad lmao needmorelikes hilarious','Neg'
'people who unfollow you cos you dont follow them back straight away hahaha','Neg'
'people will do anything to get attention','Neg'
'people will post anything and everything for attention on facebooks just to get likes i truly dont understand','Neg'
'people will question all the good things they hear about you but they will instantly believe the bad things','Neg'
'people with there roof down cos the suns out even tho its freezing cold','Neg'
'thanx for the call order cancelled by pepperfry due to unavailability of the product hope the is honored in full','Neg'
'oo almost at','Neg'
'its harder to get affordable healthcare than it is to get a gun in this country guncontrol','Neg'
'perfect morning to sleep in but noo we have to go to school disappointed','Neg'
'perfect weather for soccer and im benched with shin splints hopetobebacksoon','Neg'
'perhaps the greatest p b p football man pat summerall dies','Neg'
'periodic call auctions for illiquid stocks concerns sebi','Neg'
'person that i can really talk to right now is austin','Neg'
'perspective conflict decision hard help desperate','Neg'
'pervezmusharraf i think ur time is over','Neg'
'nobody else goin to do it lol dont think ill be printed ever','Neg'
'peyton returning to indy week','Neg'
'pheobe and i came home after school we found notes on the table from her mom the notes said that she wasnt going to be home for awhile','Neg'
'i wont be surprised if there is a filipino among the casualties rip','Neg'
'phone didnt while clubbing x','Neg'
'phone in the shop hopefully they can fix it i feel naked without my phone','Neg'
'phone is fuckked not getting anyones texts annoyed','Neg'
'phones broken broken phone wah boo','Neg'
'phones gonna die: life','Neg'
'photo: day days birthday ness instaboy boy igersragusa end','Neg'
'photo: ahh what happened to me i used to be gorgeous i just need to get back to being healthy sigh','Neg'
'photo by tolganai wild street almaty instakz car mystic asian emotion day life look','Neg'
'photo: damn weather cold rain bad weather face ireland school','Neg'
'photo: goodmorning my kinda breakfast fruits danish croissant food foodie foodporn yummy yum','Neg'
'photo: hardest part broke night morning day whatever love','Neg'
'photo: i miss them already :( # kerrang gone','Neg'
'photo: in desperate need of coffee withdraw coffee starbucks gbyguess work me','Neg'
'photo: janessasulaik: its hard to trust people these days :{ trust betrayal people discouraging','Neg'
'photo: jtkeisuke: memories oh they cut like knives imissyou ifonly','Neg'
'photo: night alone in the rain prepare for excitement unwanted depressing yay storm hair girl','Neg'
'photo: omg leo and his mom :( leo leovaldez heroesofolympus beautiful rickriordan demigod','Neg'
'photo: prayforboston boston tragedy justinbieber justin bieber :( twitter','Neg'
'photo: quotes word love gay thaigay thaistagram thai ig insta thailand igth ig cry','Neg'
'photo: really liked this movie i ran out of tissues though hereonearth movie loveit romantic','Neg'
'photo: repost this is how south dakota parents feel lmaoo hahahaa hellafunny interracialdating','Neg'
'photo:','Neg'
'photo: she loved pink april family love gone missed life ihateapril mom mother','Neg'
'photo: smile but actually my mood is the last one emotion smile (taken with gifboom)','Neg'
'photo: this breaks me my poor shipping heart bringkhaldrogoandrheagoback gameofthrones broken','Neg'
'photo: truestory','Neg'
'physics just became hell teacher freakingout mad rage paper note copy','Neg'
'pic cred: me','Neg'
'picking keith up at an opa dance','Neg'
'picking out new glasses that dont look horrible is going to be quite challenging without help helpme','Neg'
'picstitch three years of proms prom fancy threeyears tbt','Neg'
'its like a gun cult the ignorant just latched onto some meme that they wont let go of not out of their cold dead hands','Neg'
'look at the response from ridiculous you waste your breath trying to teach these idiots','Neg'
'oh just wait i see banned pressure cookers on the horizon failussenate','Neg'
'you hate your own country so much you left now you are here trying to ruin this one liar','Neg'
'pillyfed oops less than expected we can agree the global economy right now is horrible but cnbc tortures a smile to say all is well','Neg'
'pimples everywheere :( colorvu me vain polkadots pimples igers instagramhub instaphoto','Neg'
'every day i hate myself because i got no tickets anymore first time','Neg'
'so sad to hear a bout storm :( pinkfloyd','Neg'
'pink girl azerbaijan hovsan child girl street life','Neg'
'pinquotes dudaquino tatibernardi inspiration art quote written girl animal hurt','Neg'
'pinquotes quote trust life love broken heartbroken true sotrue wisedom wise smart','Neg'
'pirlo lost his son today :(','Neg'
'pirlos son died of cancer tonight wtf','Neg'
'pissed mad annoyed','Neg'
'pissed off no one understands me just need that one person to talk to and i want to but your to busy being in love with your gf','Neg'
'pissed tired annoyed moodsallovertheplace','Neg'
'pissed upset','Neg'
'pitch perfect has come exited it watch it ;d easterpressie','Neg'
'aw :( im already home','Neg'
'agree that was so sad i even cried when i saw the movie as an adult (both new and older versions) but great book','Neg'
'plan flop grr','Neg'
'they just expect you to not touch nothing to get full claim this morning two cars were underwater were towed','Neg'
'played some guy on fifa yesterday and he sends me all of this harassment','Neg'
'playing fifa and realizing you lost tha mojo','Neg'
'playing graduation music in band this is depressing ill miss my seniors','Neg'
'playing songs that i used to listen to round the pool in the canteen couldve cried miss holiday tunisia','Neg'
'playing video game allnighters ps2 upset crushed killmenow','Neg'
'please anyone','Neg'
'please be aware of what youre saying disappointed hurtful comments workout lifting fitfam','Neg'
'please call or write your congress members today and let them know we are outraged by their inability to craft gun control legislation','Neg'
'please come back home il miss you uclita :( cat cats lost cry hurt miss catsoftheday','Neg'
'please define empty somebody help me ness empty broken help cry','Neg'
'please dont go jackie hollyoaks','Neg'
'please keep boston in your prayers','Neg'
'please keep everyone in boston and texas in your thoughts and prayers today','Neg'
'please keep my family in your prayers as we mourn the lost of one of our loved ones i love you blake rip','Neg'
'please pray for my kitty poor guy is sick broken heart hurt scared','Neg'
'please read the blog dear ex ni janine tugonon by aj perez true inspiring hilariois','Neg'
'please send prayers for the shelton family as they have lost their amaxing mother this morning to a drunk driver tragic upset','Neg'
'please support locally owned businesses they build communities this is very difficult to write','Neg'
'please take me back justin bieber belieber believe believetour tour want to go back','Neg'
'please tell me our educators arent parking like this notok teacher parking lot no basicskill','Neg'
'please visit me tomorrow at commuter day behind cc','Neg'
'plenty bitches acting like they aint a hoe yet all the dudes ik be sayin shit bout u being loose af lol nicetry','Neg'
'pll always worrying about someone else','Neg'
'pls do reply','Neg'
'plus im really pumped becashse this will be the last time il ever play giles in any sport but ready to get that w','Neg'
'pm harper blasted trudeau for failing to condemn the boston bombings thats liberalism today inpolitics4fame','Neg'
'gave up his luxury life in uk @ returned to jungle name pakistan to help oppressed people see what he got into now','Neg'
'it was a ticking time bomb & changed peoples lives forever someone was remiss & irresponsible','Neg'
'the biggest challenge of life is to be yourself in a world that is trying to make you like everyone else sotrue','Neg'
'police already out n charleston asses','Neg'
'politeness has become so rare that some people mistake it for flirtation buttrue','Neg'
'politicians in ni need to get their priorities sorted and try to keep students and graduates instead of worrying about flags smh','Neg'
'poor car wrecked scrap tomorrow depressing jag xj6','Neg'
'poor emmett till :( history murder black&white','Neg'
'poor gene & judes :( looks like des plaines river rd is literally des plaines river rd chicago','Neg'
'poor girl deserves better','Neg'
'poorly again give me a break headache cold hate being ill not fair','Neg'
'poorly puss in the vets blossom','Neg'
'poor mila :( car accident scratched bruised dontbelieveme just watch loop','Neg'
'poor nathan:( thewanted','Neg'
'poor pluto pluto planets space star sun earth mars venus uranus saturn grey black','Neg'
'popcorn is my favorite throwing it up is not at all my favorite','Neg'
'pop goes the education budget for nasa nasa education stem edchat space scichat funding','Neg'
'what a load of shot you told me the other day you wanted it just like joeys fusey cut','Neg'
'forgotten choppedliver crying legittears','Neg'
'post prueba con bedrossian instagood picoftheday friends girls cute','Neg'
'pou sick hungry','Neg'
'power out whatamisupposedtodo','Neg'
'ppl are low down and hateful for no reason these days','Neg'
'ppl be fronting so hard for twitter thirsty for attention','Neg'
'ppl b having kids back to back d devil was a lie that shyt ah headache real talk yo oldest child not even one yet pitful dumb','Neg'
'ppl dont keep it no more','Neg'
'& ppl get on fb & sho nuff tell it all','Neg'
'ppl have to wear a mask to go in your house','Neg'
'ppl stop give the elderly a seat','Neg'
'ppl talk about me just so ii can talk about them they need my attention','Neg'
'ppl who are selling their free f1 tickets','Neg'
'ppl who only praise god once n a blue moon<<','Neg'
'ppl will try you just to see how far they can go','Neg'
'pplx went see me in my grave early smh','Neg'
'practicing photos on my dinner northernmonkeys nikon','Neg'
'only to tiny little minds desperate for a pacifier to cling on to','Neg'
'pray4boston dont give up hope prayers','Neg'
'prayer meeting','Neg'
'prayers for everyone and their families prayersforboston needjustice','Neg'
'prayers for everyone in west texas so many lives lost','Neg'
'prayers for texas and bean town <3 fuckedup','Neg'
'prayersfortexas prayersforboston','Neg'
'prayers for the people affected by the explosion in texas tonight','Neg'
'prayers for waco texas day','Neg'
'prayersforwest explosion crazy','Neg'
'prayers for west texas today westtx','Neg'
'prayers goes out to the victims in waco texas from the explosion d','Neg'
'prayers going out to everyone affected in west texas & surrounding cities offering help and transport for victims tradgedy','Neg'
'prayers go out to everyone in west texas prayers are headed your way we will never forget prayers','Neg'
'prayers go out to west texas for the explosion last night prayfortheworld','Neg'
'prayers needed waco','Neg'
'prayers out to those affected by the explosion in texas','Neg'
'prayers to all those affected by the devastating explosion in west texas prayers tragedy','Neg'
'prayers to mr biss and family tragic','Neg'
'prayers to the people who were injured during the plant fertilizer explosion in waco tx last night','Neg'
'prayers to the families in texas and boston whatiswithpeoplethesedays bombingintexas bombinginboston','Neg'
'prayers to the people in texas','Neg'
'pray for all the tragedies to stop so much has happened this week','Neg'
'pray for america','Neg'
'pray for boston','Neg'
'prayforboston bglobal usa','Neg'
'prayforboston boston pray prayers','Neg'
'prayforboston boston tragedy justinbieber justin bieber :( twitter','Neg'
'pray for boston how sad prayforboston','Neg'
'prayforboston i feel deep sorrow for those lives who have left us for those people with a devillikeheart may jesus bless there soul','Neg'
'prayforboston pray boston marathon bostonmarathon adaytoremember run running fitfam','Neg'
'pray for boston pray cometogether peace pray for texas rip','Neg'
'prayforboston prayersfortexas too many bad things happening','Neg'
'pray for boston;( prayforboston peoplesostupid disgusting prayers love','Neg'
'prayforboston prayfortexas staystrong','Neg'
'prayforboston & prayfortexas tragic','Neg'
'prayforboston runforboston prayers pray','Neg'
'pray for our great state texas prayersfortexas pray','Neg'
'prayfortexas am so knowing that my state my people were involved in that explosion i hope everyone is ok and am praying for the lost','Neg'
'prayfortexas especially the firefighters who were working that fires familys heartbreaking','Neg'
'prayfortexas i hope everyone is alright i love yall stay safe<e','Neg'
'prayfortexas it has been a rough week for america','Neg'
'prayfortexas most of my family lives in texas so this breaks my heart so terrifying what is happening in this world <3','Neg'
'prayfortexas omg what is coming to the world a bombing in boston now in texas what next scared death explosion','Neg'
'prayfortexas prayforboston dear lord please keep our nation safe','Neg'
'prayfortexas prayforboston peopleneedtowakeup','Neg'
'prayfortexas prayforboston unbelievable about that','Neg'
'prayfortexas','Neg'
'pray for texas','Neg'
'prayfortexas prayforboston prayforamerica','Neg'
'prayfortexas texas pray praying','Neg'
'pray for texas shocking','Neg'
'prayfortexas texas omg wtf prayers and thoughts are with you from new zealand xx','Neg'
'pray for texas texas prayfortexas riiseaboveall raa','Neg'
'pray for texas texas prayfortexas riiseaboveall raa','Neg'
'prayfortexas westtx prayforwesttx pray prayers explosion texas tx','Neg'
'prayfortexas what state is next for a tragedy','Neg'
'pray for the attention whores using these explosions to get rts and faves','Neg'
'pray for the families in westtexas','Neg'
'pray for the people injured in texas tonight horribleweek','Neg'
'pray for the people who died in the bomb blast in boston','Neg'
'pray for the world','Neg'
'pray for waco texas','Neg'
'prayforwaco westtexas omg crazy','Neg'
'prayforwaco whatsnext','Neg'
'prayforwest explosion giveblood prayerworks','Neg'
'prayforwest once again we find ourselves praying for another horrendous tragedy','Neg'
'prayforwest pheed pham explosion texas prayfortexas prayforwaco pray prayers','Neg'
'pray for west texas :(','Neg'
'prayforwesttexas texas april17 whats happened to america unsafeamerica','Neg'
'prayforwesttexas waco love','Neg'
'pray hun hugs i dnt have of those n nuff other tings','Neg'
'praying drained','Neg'
'praying for boston','Neg'
'praying for boston and west texas','Neg'
'praying for comfort and strength for those impacted by the explosion in texas and those still reeling from the boston explosion day','Neg'
'praying for everyone in texas tonight and all around the world ive seen and heard of too many scary things in these past few days','Neg'
'praying for everyone watch this','Neg'
'praying for family and friends of victims in waco and boston','Neg'
'praying for texas another tragedy :(','Neg'
'praying for texas plant explosion another horrible tragedy','Neg'
'praying for texas','Neg'
'praying for the families in tx','Neg'
'praying for the people in boston and all my people in waco you are all in my prayers','Neg'
'praying for the people of west texas this morning im tired of watching tragedies on the news each morning prayfortexas','Neg'
'praying for u horriblenews','Neg'
'praying for waco texas this evening so hard to see so many suffer','Neg'
'praying for west texas hoping all the help the need is coming :( tragic powerofprayer','Neg'
'praying my friend has a safe trip back i miss him glad i get to see him again before he leaves for the army smh :(','Neg'
'praying that the explosion in texas was just an accident crazyworld times ppldyeing pplcrying keepshappening wecanonlypray','Neg'
'praying with every ounce of energy i have too much going on in the world right now prayersforhumanity','Neg'
'pray west boom poopplant chemicals god bibleverses lackofcommonsense','Neg'
'pregnancyproblems thestruggle hugebelly','Neg'
'wonder who hell slut himself off to next year clubslut','Neg'
'presenters always make people feel so shitty','Neg'
'present maybe no ok','Neg'
'president obama delivering a moving address in boston right now terrorism bostonmarathon','Neg'
'pres mary sue is retiring :(','Neg'
'so lost what happened','Neg'
'i dnt have of those n nuff other tings','Neg'
'someones mad cus yall got sum action on da show while someone had to f** herself in da shower','Neg'
'was not playing with lol alicia cant fight unless she jumpin in smh teamrocky','Neg'
'pretty much balling my eyes out watching dear john on my way to my dance competitions dearjohn','Neg'
'pretty much depressed im not going to be at pink with all mah ladeez sniffsniff havefunyall','Neg'
'ctfu i know','Neg'
'pretty sure i have seasonal affective disorder forreal','Neg'
'prince clouds yeobo handsome cute sweet army instagram @ seoul south korea','Neg'
'prince fielder has been absolutely killing it with and his batting average has dropped points hahahah killinit','Neg'
'printing photos off to add in my yearbook for the people i want to sign it: ) cutie aw','Neg'
'probably going to have to skip nutrition today just so i can get all the work shes assigned for next week done','Neg'
'probably gonna miss pusha t at fresh out the box this weekend','Neg'
'probably his only happy moment of the day was waiting for the carrots circus animal @','Neg'
'probably no alone die deth noonecares','Neg'
'probably not','Neg'
'probably the worst day ive had in a while and it wasnt even self inflicted','Neg'
'probably wouldnt actually be nervous for the sight singing final if guinn was here i dont want to just sing alone with the general','Neg'
'procrastinating all day all night','Neg'
'procrastination should be my major','Neg'
'programmes on at are just too late for me nowadays oldie','Neg'
'progressives dont listen to but will accuse him of hatred of muslims and try to tie wacco and boston together pathetic','Neg'
'prolly the only love i find this summer','Neg'
'prom','Neg'
'promiscuous girls that have cheek to try ruin something good cause there life are a disappointment are well and truly little dears','Neg'
'promise ill never read another fan fiction book sucks grumbling stupid author lol','Neg'
'proper ill n theres no1 to look after me sucks','Neg'
'prosnotbeingpros mlb brewers','Neg'
'britt should have graduated and we should have gotten this season w brittana in nyc now we may never get brittana again','Neg'
'prowler down :(','Neg'
'aww dats really but the list u can do is to create time','Neg'
'psych bestepisodeever tears','Neg'
'i seriously thought shules were gonna be ok at the end biggest twist evaa shules twist','Neg'
'psy gentleman np lss','Neg'
'psy mask happy','Neg'
'pulling out of a competition is a major frustration and a huge relief simultaneously athleteprobs','Neg'
':: punch me pinch me slap me from left to right puhleez dont let it get delayed harsh shit','Neg'
'if you fuckin niggas you bitches aint bad you','Neg'
'if you fuckin niggas you bitches aint bad you','Neg'
'pundung melon lol notbad','Neg'
'punk gets needed rest while john cena is gonna work until his bones collapse','Neg'
'purduepinkparty has less than votes','Neg'
'pure boredom','Neg'
'theres a song with lyrics that go all that she wants is another baby i mean that really gets air play','Neg'
'pussy will make a nigga do some crazy things','Neg'
'good lord what an explosion','Neg'
'qua being calling dem bitches thots slapping the females and they still come back ctfu','Neg'
'que cruel realidad','Neg'
'question to nyc teacher will i have to repeat grade if i didnt finish my essay highstakestesting','Neg'
'quite enjoy it when i get a job which involves a vxr vauxhall','Neg'
'quite hilarious seeing those who protested being interviewed by the bbc clueless losers','Neg'
'quite sad to see how many young girls are in the gynaecology wards awakenings','Neg'
'quote from boston native all we care about in boston is: sports politics and revenge therein lies the problem for boston godless','Neg'
'quote instaphrase but true','Neg'
'quote life lifequotes pain love hard text pinquotes me repost quote quotes follow','Neg'
'quote quotes instagram thoughts personal strong wear','Neg'
'quotes word love gay thaigay thaistagram thai ig insta thailand igth ig cry','Neg'
'=) quote take good bad smile love forgive forget learn mistakes regret','Neg'
'a war without hitler is depressing','Neg'
'days exactly til ibiza','Neg'
'no more rachel','Neg'
'face','Neg'
'i searched for it no crab','Neg'
'tweets an you havent tweeted me yet after u begging me to follow you','Neg'
'somewhere along the road of technological advancement we lost love care and compassion','Neg'
'radio shack used to be the coolest store had all then parts to fix anything seems like its all cell phones and related junk now','Neg'
'raging','Neg'
'im feisty cuz im tired and im tired because im friends with you','Neg'
'rain and yoga pants should never go together soaked frozen igettheworstideas','Neg'
'rain haf beat me oo cnt say hi to on ha bday much sowi bby','Neg'
'rain indonesia weather haru day','Neg'
'rain rain go away','Neg'
'rain rain go away come again never weather rain raining dontcomeback','Neg'
'rain rain go away come back a different week','Neg'
'rain rain go away :(','Neg'
'wow so three whole days','Neg'
'rain wet','Neg'
'rainy day rain inday stockholm sdermalm','Neg'
'rainy day day','Neg'
'rainy day with no hoodie','Neg'
'member youth assembly doesnt know that so far no charges filed against art tu door ki baat hai:) fail','Neg'
'okay i just missed rajon going online hope tweetrondoday13 is still a lucky day :)','Neg'
'random boo camera rosak','Neg'
'random but as of forever im never dietin again my hips && sh*t big af','Neg'
'they wouldnt have any chance :( kinda how people from these days dont even know people who made an impact in the past','Neg'
'i miss you im too far away peerpressureseating','Neg'
'nothappy','Neg'
'ray j is one envious ass person lol get over her','Neg'
'ray j really making a i hit first video to stay relevant','Neg'
'yeah','Neg'
'razia gv such horrible badduaz to such sweet ppl waitin humeira to wake up n slap her mum thaliz gt exchngdprediction quboolhai','Neg'
'lol cause were used to english english all the time and we have no idea what some of the terms mean in arabic','Neg'
'yeah dude face','Neg'
'r bbc world news turning into fox belabouring a simple explosion in a fertiliser factory for about half the minute bulletin','Neg'
'my little is more badass than myself hahahaha','Neg'
'i shouldnt have been excited to recognise the tees flyover should i','Neg'
'reaally want to go to madame tussauds to see the new waxworks when im in london but i have no one to go with','Neg'
'reached followers time to lose then','Neg'
'reading about sum breaking up has grade dylan heartbroken and in tears fatlip','Neg'
'reading about this kurt cobain guy right now he must have been pretty to want to shoot himself in the face with a shotgun','Neg'
'reading all the headlines and listening to news today all i can think of is florida evans damn damn damn','Neg'
'reading a post on facebook and getting goose bumps goosebumps touching','Neg'
'reading cromer and agreeing with him','Neg'
'reading jade goodies biography from when she was dying','Neg'
'reading my little book this struck a nerve thetinybookoftinystories breakups heartbreak','Neg'
'read the first tweets and knew who was','Neg'
'ready for bed not a good day sleepy','Neg'
'readyforlove love love love the show so not ready for a tv competition','Neg'
'ready for the start of the nba season that i actually watch nokobe nopistons nbaplayoffs','Neg'
'ready lost my tan','Neg'
'a bit desperate man who just tweets rubbish to celebs thinks hes funny','Neg'
'real gentlemen are a dying species','Neg'
'realironlady','Neg'
'realising you can snapchat videos has kinda made my day','Neg'
'reality check: april killings globalnews ca: globalnews careality check: april killingsglobalnews cathe','Neg'
'reality dont set in til terror is in our back yard','Neg'
'realizing and may never tweet me for my birthday tomorrow is kinda heartbreaking','Neg'
'realizing one of my favorite tv series was cancelled years ago <<','Neg'
'realizing that tomorrow i will be playing my last game as a wildcat planolax pshs','Neg'
'realizing that youre worth more than that truth ohwell','Neg'
'realizing you lost your rhotos is the worst feeling ever','Neg'
'do you understand english because if its no it will mean that all of our tweets (internationals fans) are needless','Neg'
'hi liam should i give it up to get a follow from you do i have a chance :(','Neg'
'hi liam should i give up to get a follow from you do i have a chance :(','Neg'
'how do these girls get a follow by tweeting you once and i spam you and still get no result:(','Neg'
'i always arrive late when you are online','Neg'
'notice me :(','Neg'
'tomorrow you are coming to italy and i cant come to your concert this sucks :(','Neg'
'real lost find me aboutme true','Neg'
'real love life happy','Neg'
'i feel sorry for the berlin wall relationship with her & she leaves for the eiffel tower','Neg'
'really annoyed mammy told me to get up at so i did but she left without me now im sitting on me bed back in my jammies bored :(','Neg'
'really cant watch the news in this messed up world we live in','Neg'
'really confused as to why and i have no pictures together from when we were younger','Neg'
'really dont feel good','Neg'
'really dont need to see or hear about more tragedies donewithit','Neg'
'really dont want this operation what ever its classes as:(','Neg'
'really good day with reid:) shame it had to end on something devastating :( missed','Neg'
'really gunna miss this place for four months bittersweet','Neg'
'really have no idea what to do im just so lost and confused lost hurting','Neg'
'really having a hard time phone is not ringing missing calls wont let me dial out hope no one thinks i am ignoring them','Neg'
'really hope they find those missing people from the fire in texas :(','Neg'
'really hurt right now','Neg'
'really liked this movie i ran out of tissues though hereonearth movie loveit romantic','Neg'
'really looking forward to hitting ibm hq tomorrow after a few days staying in the midlands i kinda miss it :)','Neg'
'really missing hockey season right about now bittersweet','Neg'
'really miss my secondary school life and friends :(','Neg'
'really need something to cheer me up today stressed','Neg'
'really news channels interview the man whose face is still covered in blood after the tx explosion anything to get viewers right','Neg'
'really nikki pull your damn jeans up','Neg'
'really not feeling too fab ugh ill','Neg'
'really our president is allowing the deportation of a suspect in the boston marathon bombings back to saudi arabia ive lost faith','Neg'
'really sad that i only get to be at more work study with bestfriends','Neg'
'really tired of hurting :c','Neg'
'really trying to grasp why someone would attack someones children speaks to the character of the person not the children truth','Neg'
'really want a warbler blazer but cant get one :( glee','Neg'
'really wanted train today','Neg'
'really want moira and cain to have another baby lovethem','Neg'
'really we get one out of the hospital and another goes in staystrong family','Neg'
'really wish amanda bynes wasnt having a break down','Neg'
'really wish i could just have one more conversation and night with him badplace today notinthemood struggling','Neg'
'really wish id purchased that orange coat from forever ago stupidtweet','Neg'
'really wishing i could have been there for the unveiling of the wall of heroes at the north memorial hospital stillbummed','Neg'
'really wishing my husband was here today so i could speak to him and have him here just to hold missyou','Neg'
'really wish i was there with to hit herwhen the lakers do something good depress cutsforbieber','Neg'
'really wish wasnt performing on such a cold ass thursday','Neg'
'whatwrongwithus marikana mido nwana kokwana satan is ruling the world now n silahlekelwe smilo this its a beginning','Neg'
'yess','Neg'
'realtalk petty','Neg'
'realtalk shocking','Neg'
'real talk shogren wasnt even my teacher but i talked to him and hes super cool he will be missed:(','Neg'
'happy depressed excited pissedaf silly # gloomy hyper pumped','Neg'
'rednose allergy sick bad nonose','Neg'
'referees at the afcon should all be investigated this isnt football anymore more like money business','Neg'
'regarding halo kind of wondering what the concept for the next one is im surprised this game was self contained also sad halo ai','Neg'
'regretting saying something when the message has already sent :(','Neg'
'rejected','Neg'
'relax music','Neg'
'remarkably john kerry on benghazi: we got a lot more important things to move on to','Neg'
'rememberingmom','Neg'
'remember the show everwood and how the girls boyfriend was in a coma for years and when he woke up they didnt love each other anymore','Neg'
'*remember the video diaries* memories wannagobackintothepast','Neg'
'remember when you stabbed me in the back well carmas lookin for you','Neg'
'reminds me of the israelites who wanted to go back to slavery in egypt because they missed the food there','Neg'
'reminiscing rest in peace grandma joy you were unbelievably loved rip heartbroken grandma','Neg'
're my tweets on imf & kenya yesterday it turns out now kenya is struggling to pay imf loans','Neg'
'omgosh a year already i often think of her little girls','Neg'
'obama visited boston in days spoke @ a church service people killed kano nigerians blown to pieces no visit why','Neg'
'people better answer with their vote its not happening in gop senators neighborhoods so chi camden & compton mean nada','Neg'
'reports of the west texas fertilizer explosion are terrible tragic looktogod','Neg'
'repost feelings broken','Neg'
'repost but truu','Neg'
'repost help missing','Neg'
'repost thirsty','Neg'
'repost this is how south dakota parents feel lmaoo hahahaa hellafunny interracialdating','Neg'
'ugh ill try not to spoil it','Neg'
'rest in peace bono you lived a happy long years you will be missed fish','Neg'
'rest in peace fifu dead guineapig pet :((','Neg'
'restinpeace grangeschool year2005 bestfriends','Neg'
'rest in peace my magsafe power adaptor rip rest in peace magsafe power adaptor broken','Neg'
'rest in peace scott gametheory','Neg'
'returning the honda civic to enterprise : (','Neg'
'retweet smh alot of people just want to be greek and will join any org that takes them in smh','Neg'
'reunitedwithkevin','Neg'
'why would you make barry sloane a series regular only to kill him off just so you can say you killed a core cast member :(','Neg'
'revision and eurovision for the night in a row','Neg'
'revision is going well jokes hate bored gcse pe geography & more :( times ipad','Neg'
'revived just the saddest news ever','Neg'
'rewatching pokemon coz i was bored and just watching them all split up so sad','Neg'
'rft','Neg'
'thats so sad :( goingtomissyou','Neg'
'rambling defensiveness by yet another smart woman uncomfortable using word feminist','Neg'
